CoreId,associatedObservationReference,Identifier,type,Rating,rightsHolder,creator,accessURI,format,variantLiteral,description,caption,resourceCreationTechnique,captureDevice,physicalSetting,license
883089@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC883089,https://xeno-canto.org/sounds/uploaded/LIMOMMAPWS/ffts/XC883089-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/LIMOMMAPWS/ffts/XC883089-large.png,image/png,ac:MediumQuality,,Spectrogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
883089@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC883089,https://xeno-canto.org/sounds/uploaded/LIMOMMAPWS/XC883089-brachyphona-chorus.wav,Sound,4,Scott Gravette,Scott Gravette,https://xeno-canto.org/sounds/uploaded/LIMOMMAPWS/XC883089-brachyphona-chorus.wav,audio/wav,ac:BestQuality,58 s,,automatic recording: no; bitrate: 1411200 bps; bitrate mode: cbr; audio sampling rate: 44100 Hz; number of channels: 2; lossless,Zoom H4nPro | Sennheiser ME 66/K6,Natural,CC BY-NC-SA 4.0
883088@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC883088,https://xeno-canto.org/sounds/uploaded/SEVIQQAKWM/wave/XC883088-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/SEVIQQAKWM/wave/XC883088-large.png,image/png,ac:MediumQuality,,Oscillogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
883088@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC883088,https://xeno-canto.org/sounds/uploaded/SEVIQQAKWM/ffts/XC883088-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/SEVIQQAKWM/ffts/XC883088-large.png,image/png,ac:MediumQuality,,Spectrogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
883088@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC883088,https://xeno-canto.org/sounds/uploaded/SEVIQQAKWM/XC883088-220905_006---Rana-Chilena.wav,Sound,5,Cristian Pinto Fernandez,Cristian Pinto Fernandez,https://xeno-canto.org/sounds/uploaded/SEVIQQAKWM/XC883088-220905_006---Rana-Chilena.wav,audio/wav,ac:BestQuality,229 s,,automatic recording: no; bitrate: 2304000 bps; bitrate mode: cbr; audio sampling rate: 96000 Hz; number of channels: 1; lossless,Zoom H6 | Sennheiser ME66,Natural,CC BY-NC-SA 4.0
883085@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC883085,https://xeno-canto.org/sounds/uploaded/LIMOMMAPWS/wave/XC883085-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/LIMOMMAPWS/wave/XC883085-large.png,image/png,ac:MediumQuality,,Oscillogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
883085@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC883085,https://xeno-canto.org/sounds/uploaded/LIMOMMAPWS/ffts/XC883085-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/LIMOMMAPWS/ffts/XC883085-large.png,image/png,ac:MediumQuality,,Spectrogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
883085@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC883085,https://xeno-canto.org/sounds/uploaded/LIMOMMAPWS/XC883085-feriarum3.wav,Sound,4,Scott Gravette,Scott Gravette,https://xeno-canto.org/sounds/uploaded/LIMOMMAPWS/XC883085-feriarum3.wav,audio/wav,ac:BestQuality,49 s,,automatic recording: no; bitrate: 1411200 bps; bitrate mode: cbr; audio sampling rate: 44100 Hz; number of channels: 2; lossless,iphone | internal,Natural,CC BY-NC-SA 4.0
883084@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC883084,https://xeno-canto.org/sounds/uploaded/LIMOMMAPWS/wave/XC883084-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/LIMOMMAPWS/wave/XC883084-large.png,image/png,ac:MediumQuality,,Oscillogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
883084@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC883084,https://xeno-canto.org/sounds/uploaded/LIMOMMAPWS/ffts/XC883084-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/LIMOMMAPWS/ffts/XC883084-large.png,image/png,ac:MediumQuality,,Spectrogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
883084@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC883084,https://xeno-canto.org/sounds/uploaded/LIMOMMAPWS/XC883084-feriarum1.wav,Sound,4,Scott Gravette,Scott Gravette,https://xeno-canto.org/sounds/uploaded/LIMOMMAPWS/XC883084-feriarum1.wav,audio/wav,ac:BestQuality,71 s,,automatic recording: no; bitrate: 1411200 bps; bitrate mode: cbr; audio sampling rate: 44100 Hz; number of channels: 2; lossless,iphone | internal,Natural,CC BY-NC-SA 4.0
883083@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC883083,https://xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC883083-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC883083-large.png,image/png,ac:MediumQuality,,Oscillogram of the first ten seconds of the sound recording,,,,CC BY-NC-ND 4.0
883083@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC883083,https://xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC883083-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC883083-large.png,image/png,ac:MediumQuality,,Spectrogram of the first ten seconds of the sound recording,,,,CC BY-NC-ND 4.0
883083@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC883083,https://xeno-canto.org/sounds/uploaded/BTOFEKXFGW/XC883083-T0220160825202511.mp3,Sound,2,david m,david m,https://xeno-canto.org/sounds/uploaded/BTOFEKXFGW/XC883083-T0220160825202511.mp3,audio/mp3,ac:BestQuality,1484 s,,automatic recording: no; bitrate: 320005 bps; bitrate mode: cbr; audio sampling rate: 48000 Hz; number of channels: 2; lossy,Zoom H5 ... | table tennis with mics either side ...,Natural,CC BY-NC-ND 4.0
883082@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC883082,https://xeno-canto.org/sounds/uploaded/LIMOMMAPWS/wave/XC883082-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/LIMOMMAPWS/wave/XC883082-large.png,image/png,ac:MediumQuality,,Oscillogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
883082@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC883082,https://xeno-canto.org/sounds/uploaded/LIMOMMAPWS/ffts/XC883082-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/LIMOMMAPWS/ffts/XC883082-large.png,image/png,ac:MediumQuality,,Spectrogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
883082@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC883082,https://xeno-canto.org/sounds/uploaded/LIMOMMAPWS/XC883082-leopard1.wav,Sound,4,Scott Gravette,Scott Gravette,https://xeno-canto.org/sounds/uploaded/LIMOMMAPWS/XC883082-leopard1.wav,audio/wav,ac:BestQuality,82 s,,automatic recording: no; bitrate: 1411200 bps; bitrate mode: cbr; audio sampling rate: 44100 Hz; number of channels: 2; lossless,Zoom H4nPro | Sennheiser ME 66/K6,Natural,CC BY-NC-SA 4.0
883079@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC883079,https://xeno-canto.org/sounds/uploaded/LIMOMMAPWS/wave/XC883079-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/LIMOMMAPWS/wave/XC883079-large.png,image/png,ac:MediumQuality,,Oscillogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
883079@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC883079,https://xeno-canto.org/sounds/uploaded/LIMOMMAPWS/ffts/XC883079-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/LIMOMMAPWS/ffts/XC883079-large.png,image/png,ac:MediumQuality,,Spectrogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
883079@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC883079,https://xeno-canto.org/sounds/uploaded/LIMOMMAPWS/XC883079-peeper1.wav,Sound,5,Scott Gravette,Scott Gravette,https://xeno-canto.org/sounds/uploaded/LIMOMMAPWS/XC883079-peeper1.wav,audio/wav,ac:BestQuality,92 s,,automatic recording: no; bitrate: 1411200 bps; bitrate mode: cbr; audio sampling rate: 44100 Hz; number of channels: 2; lossless,Zoom H4nPro | Sennheiser ME 66/K6,Natural,CC BY-NC-SA 4.0
883077@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC883077,https://xeno-canto.org/sounds/uploaded/LIMOMMAPWS/wave/XC883077-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/LIMOMMAPWS/wave/XC883077-large.png,image/png,ac:MediumQuality,,Oscillogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
883077@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC883077,https://xeno-canto.org/sounds/uploaded/LIMOMMAPWS/ffts/XC883077-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/LIMOMMAPWS/ffts/XC883077-large.png,image/png,ac:MediumQuality,,Spectrogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
883077@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC883077,https://xeno-canto.org/sounds/uploaded/LIMOMMAPWS/XC883077-p.-triseriata-chorus.wav,Sound,5,Scott Gravette,Scott Gravette,https://xeno-canto.org/sounds/uploaded/LIMOMMAPWS/XC883077-p.-triseriata-chorus.wav,audio/wav,ac:BestQuality,32 s,,automatic recording: no; bitrate: 1411200 bps; bitrate mode: cbr; audio sampling rate: 44100 Hz; number of channels: 2; lossless,Zoom H4nPro | Sennheiser ME 66/K6,Natural,CC BY-NC-SA 4.0
883076@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC883076,https://xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC883076-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC883076-large.png,image/png,ac:MediumQuality,,Oscillogram of the first ten seconds of the sound recording,,,,CC BY-NC-ND 4.0
883076@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC883076,https://xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC883076-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC883076-large.png,image/png,ac:MediumQuality,,Spectrogram of the first ten seconds of the sound recording,,,,CC BY-NC-ND 4.0
883076@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC883076,https://xeno-canto.org/sounds/uploaded/BTOFEKXFGW/XC883076-ZOOM0004BBA.mp3,Sound,3,david m,david m,https://xeno-canto.org/sounds/uploaded/BTOFEKXFGW/XC883076-ZOOM0004BBA.mp3,audio/mp3,ac:BestQuality,2341 s,,automatic recording: no; bitrate: 320000 bps; bitrate mode: cbr; audio sampling rate: 48000 Hz; number of channels: 2; lossy,Zoom H5 ... | xlr SASS on ground ...,Natural,CC BY-NC-ND 4.0
883075@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC883075,https://xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC883075-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC883075-large.png,image/png,ac:MediumQuality,,Oscillogram of the first ten seconds of the sound recording,,,,CC BY-NC-ND 4.0
883075@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC883075,https://xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC883075-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC883075-large.png,image/png,ac:MediumQuality,,Spectrogram of the first ten seconds of the sound recording,,,,CC BY-NC-ND 4.0
883075@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC883075,https://xeno-canto.org/sounds/uploaded/BTOFEKXFGW/XC883075-ZOOM0004BA.mp3,Sound,3,david m,david m,https://xeno-canto.org/sounds/uploaded/BTOFEKXFGW/XC883075-ZOOM0004BA.mp3,audio/mp3,ac:BestQuality,2341 s,,automatic recording: no; bitrate: 320000 bps; bitrate mode: cbr; audio sampling rate: 48000 Hz; number of channels: 2; lossy,Zoom H5 ... | xlr SASS on ground ...,Natural,CC BY-NC-ND 4.0
883074@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC883074,https://xeno-canto.org/sounds/uploaded/LIMOMMAPWS/wave/XC883074-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/LIMOMMAPWS/wave/XC883074-large.png,image/png,ac:MediumQuality,,Oscillogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
883074@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC883074,https://xeno-canto.org/sounds/uploaded/LIMOMMAPWS/ffts/XC883074-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/LIMOMMAPWS/ffts/XC883074-large.png,image/png,ac:MediumQuality,,Spectrogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
883074@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC883074,https://xeno-canto.org/sounds/uploaded/LIMOMMAPWS/XC883074-feriarum4-X.wav,Sound,5,Scott Gravette,Scott Gravette,https://xeno-canto.org/sounds/uploaded/LIMOMMAPWS/XC883074-feriarum4-X.wav,audio/wav,ac:BestQuality,26 s,,automatic recording: no; bitrate: 1411200 bps; bitrate mode: cbr; audio sampling rate: 44100 Hz; number of channels: 2; lossless,Zoom H4nPro | Sennheiser ME 66/K6,Natural,CC BY-NC-SA 4.0
883073@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC883073,https://xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC883073-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC883073-large.png,image/png,ac:MediumQuality,,Oscillogram of the first ten seconds of the sound recording,,,,CC BY-NC-ND 4.0
883073@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC883073,https://xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC883073-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC883073-large.png,image/png,ac:MediumQuality,,Spectrogram of the first ten seconds of the sound recording,,,,CC BY-NC-ND 4.0
883073@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC883073,https://xeno-canto.org/sounds/uploaded/BTOFEKXFGW/XC883073-ZOOM0004A.mp3,Sound,3,david m,david m,https://xeno-canto.org/sounds/uploaded/BTOFEKXFGW/XC883073-ZOOM0004A.mp3,audio/mp3,ac:BestQuality,2340 s,,automatic recording: no; bitrate: 320000 bps; bitrate mode: cbr; audio sampling rate: 48000 Hz; number of channels: 2; lossy,Zoom H5 ... | xlr SASS on ground ...,Natural,CC BY-NC-ND 4.0
883072@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC883072,https://xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC883072-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC883072-large.png,image/png,ac:MediumQuality,,Oscillogram of the first ten seconds of the sound recording,,,,CC BY-NC-ND 4.0
883072@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC883072,https://xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC883072-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC883072-large.png,image/png,ac:MediumQuality,,Spectrogram of the first ten seconds of the sound recording,,,,CC BY-NC-ND 4.0
883072@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC883072,https://xeno-canto.org/sounds/uploaded/BTOFEKXFGW/XC883072-ZOOM0003BBB.wav,Sound,3,david m,david m,https://xeno-canto.org/sounds/uploaded/BTOFEKXFGW/XC883072-ZOOM0003BBB.wav,audio/wav,ac:BestQuality,435 s,,automatic recording: no; bitrate: 2304000 bps; bitrate mode: cbr; audio sampling rate: 48000 Hz; number of channels: 2; lossless,Zoom H5 ... | xlr SASS on ground ...,Natural,CC BY-NC-ND 4.0
883071@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC883071,https://xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC883071-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC883071-large.png,image/png,ac:MediumQuality,,Oscillogram of the first ten seconds of the sound recording,,,,CC BY-NC-ND 4.0
883071@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC883071,https://xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC883071-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC883071-large.png,image/png,ac:MediumQuality,,Spectrogram of the first ten seconds of the sound recording,,,,CC BY-NC-ND 4.0
883071@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC883071,https://xeno-canto.org/sounds/uploaded/BTOFEKXFGW/XC883071-ZOOM0003BBA.mp3,Sound,3,david m,david m,https://xeno-canto.org/sounds/uploaded/BTOFEKXFGW/XC883071-ZOOM0003BBA.mp3,audio/mp3,ac:BestQuality,2340 s,,automatic recording: no; bitrate: 320000 bps; bitrate mode: cbr; audio sampling rate: 48000 Hz; number of channels: 2; lossy,Zoom H5 ... | xlr SASS on ground ...,Natural,CC BY-NC-ND 4.0
883070@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC883070,https://xeno-canto.org/sounds/uploaded/LIMOMMAPWS/wave/XC883070-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/LIMOMMAPWS/wave/XC883070-large.png,image/png,ac:MediumQuality,,Oscillogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
883070@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC883070,https://xeno-canto.org/sounds/uploaded/LIMOMMAPWS/ffts/XC883070-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/LIMOMMAPWS/ffts/XC883070-large.png,image/png,ac:MediumQuality,,Spectrogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
883070@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC883070,https://xeno-canto.org/sounds/uploaded/LIMOMMAPWS/XC883070-brachyphona1.wav,Sound,4,Scott Gravette,Scott Gravette,https://xeno-canto.org/sounds/uploaded/LIMOMMAPWS/XC883070-brachyphona1.wav,audio/wav,ac:BestQuality,19 s,,automatic recording: no; bitrate: 1411200 bps; bitrate mode: cbr; audio sampling rate: 44100 Hz; number of channels: 2; lossless,Zoom H4nPro | Sennheiser ME 66/K6,Natural,CC BY-NC-SA 4.0
883069@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC883069,https://xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC883069-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC883069-large.png,image/png,ac:MediumQuality,,Oscillogram of the first ten seconds of the sound recording,,,,CC BY-NC-ND 4.0
883069@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC883069,https://xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC883069-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC883069-large.png,image/png,ac:MediumQuality,,Spectrogram of the first ten seconds of the sound recording,,,,CC BY-NC-ND 4.0
883069@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC883069,https://xeno-canto.org/sounds/uploaded/BTOFEKXFGW/XC883069-ZOOM0003BA.mp3,Sound,3,david m,david m,https://xeno-canto.org/sounds/uploaded/BTOFEKXFGW/XC883069-ZOOM0003BA.mp3,audio/mp3,ac:BestQuality,2341 s,,automatic recording: no; bitrate: 320000 bps; bitrate mode: cbr; audio sampling rate: 48000 Hz; number of channels: 2; lossy,Zoom H5 ... | xlr SASS on ground ...,Natural,CC BY-NC-ND 4.0
883068@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC883068,https://xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC883068-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/BTOFEKXFGW/wave/XC883068-large.png,image/png,ac:MediumQuality,,Oscillogram of the first ten seconds of the sound recording,,,,CC BY-NC-ND 4.0
883068@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC883068,https://xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC883068-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC883068-large.png,image/png,ac:MediumQuality,,Spectrogram of the first ten seconds of the sound recording,,,,CC BY-NC-ND 4.0
883068@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC883068,https://xeno-canto.org/sounds/uploaded/BTOFEKXFGW/XC883068-ZOOM0003A.mp3,Sound,3,david m,david m,https://xeno-canto.org/sounds/uploaded/BTOFEKXFGW/XC883068-ZOOM0003A.mp3,audio/mp3,ac:BestQuality,2341 s,,automatic recording: no; bitrate: 320000 bps; bitrate mode: cbr; audio sampling rate: 48000 Hz; number of channels: 2; lossy,Zoom H5 ... | xlr SASS on ground ...,Natural,CC BY-NC-ND 4.0
883066@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC883066,https://xeno-canto.org/sounds/uploaded/LIMOMMAPWS/wave/XC883066-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/LIMOMMAPWS/wave/XC883066-large.png,image/png,ac:MediumQuality,,Oscillogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
883066@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC883066,https://xeno-canto.org/sounds/uploaded/LIMOMMAPWS/ffts/XC883066-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/LIMOMMAPWS/ffts/XC883066-large.png,image/png,ac:MediumQuality,,Spectrogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
883066@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC883066,https://xeno-canto.org/sounds/uploaded/LIMOMMAPWS/XC883066-collinsorum-single-X.wav,Sound,4,Scott Gravette,Scott Gravette,https://xeno-canto.org/sounds/uploaded/LIMOMMAPWS/XC883066-collinsorum-single-X.wav,audio/wav,ac:BestQuality,7 s,,automatic recording: no; bitrate: 1411200 bps; bitrate mode: cbr; audio sampling rate: 44100 Hz; number of channels: 2; lossless,Zoom H4nPro | Sennheiser ME 66/K6,Natural,CC BY-NC-SA 4.0
883065@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC883065,https://xeno-canto.org/sounds/uploaded/LIMOMMAPWS/wave/XC883065-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/LIMOMMAPWS/wave/XC883065-large.png,image/png,ac:MediumQuality,,Oscillogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
883065@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC883065,https://xeno-canto.org/sounds/uploaded/LIMOMMAPWS/ffts/XC883065-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/LIMOMMAPWS/ffts/XC883065-large.png,image/png,ac:MediumQuality,,Spectrogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
883065@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC883065,https://xeno-canto.org/sounds/uploaded/LIMOMMAPWS/XC883065-p.-collinsorum2-X.wav,Sound,5,Scott Gravette,Scott Gravette,https://xeno-canto.org/sounds/uploaded/LIMOMMAPWS/XC883065-p.-collinsorum2-X.wav,audio/wav,ac:BestQuality,27 s,,automatic recording: no; bitrate: 1411200 bps; bitrate mode: cbr; audio sampling rate: 44100 Hz; number of channels: 2; lossless,Zoom H4nPro | Sennheiser ME 66/K6,Natural,CC BY-NC-SA 4.0
883064@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC883064,https://xeno-canto.org/sounds/uploaded/LIMOMMAPWS/wave/XC883064-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/LIMOMMAPWS/wave/XC883064-large.png,image/png,ac:MediumQuality,,Oscillogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
