id,occurrenceID,catalogNumber,basisOfRecord,collectionCode,dynamicProperties,otherCatalogNumbers,genus,specificEpithet,infraspecificEpithet,scientificName,taxonRank,kingdom,family,higherClassification,nomenclaturalCode,identificationRemarks,vernacularName,longitudeDecimal,latitudeDecimal,geodeticDatum,country,locality,verbatimElevation,recordedBy,eventDate,eventTime,verbatimEventDate,fieldNotes,behavior,sex,lifeStage,preparations,references,Associated Taxa,rightsHolder,license
883138@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC883138,XC883138,MachineObservation,Wildlife sounds - Frogs,,,Limnodynastes,fletcheri,,Limnodynastes fletcheri,species,Animalia,Limnodynastidae,Animalia|ANURA|Limnodynastidae,ICZN,,Barking Frog,145.5848,-27.9633,WGS84,Australia,"Bowra Station, near Cunnamulla, Queensland",200 m,Marc Anderson,2015-10-14,21:30,2015-10-14,animal seen:no; playback used:no,advertisement call,,,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC883138,,Marc Anderson,CC BY-NC
883137@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC883137,XC883137,MachineObservation,Wildlife sounds - Frogs,,,Hylarana,daemeli,,Hylarana daemeli,species,Animalia,Ranidae,Animalia|ANURA|Ranidae,ICZN,,Wood Frog,143.2909,-12.7058,WGS84,Australia,"Kutini-Payamu (Iron Range) National Park (CYPAL) (near  Iron Range), Cook Shire, Queensland",40 m,Marc Anderson,2018-08-29,22:00,2018-08-29,animal seen:no; playback used:no,advertisement call,,,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC883137,,Marc Anderson,CC BY-NC
883136@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC883136,XC883136,MachineObservation,Wildlife sounds - Frogs,,,Ranoidea,chloris,,Ranoidea chloris,species,Animalia,Hylidae,Animalia|ANURA|Hylidae,ICZN,,Red-eyed Tree Frog,152.4894,-29.8912,WGS84,Australia,"Chaelundi, Clarence Valley Council, New South Wales",240 m,Marc Anderson,2015-12-08,22:00,2015-12-08,animal seen:no; playback used:no,advertisement call,,,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC883136,,Marc Anderson,CC BY-NC
883135@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC883135,XC883135,MachineObservation,Wildlife sounds - Frogs,,,Rhacophorus,nigropalmatus,,Rhacophorus nigropalmatus,species,Animalia,Rhacophoridae,Animalia|ANURA|Rhacophoridae,ICZN,,Wallace's Flying Frog,110.1901,1.607,WGS84,Malaysia,"Kubah National Park, near Kuching, Sarawak",280 m,Marc Anderson,2014-05-22,22:00,2014-05-22,animal seen:no; playback used:no,advertisement call,,,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC883135,,Marc Anderson,CC BY-NC
883134@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC883134,XC883134,MachineObservation,Wildlife sounds - Frogs,,,Occidozyga,martensii,,Occidozyga martensii,species,Animalia,Dicroglossidae,Animalia|ANURA|Dicroglossidae,ICZN,identification questioned,Malayan Puddlefrog,99.3208,15.608,WGS84,Thailand,"Lan Sak, Uthai Thani",200 m,Marc Anderson,2014-07-05,19:30,2014-07-05,animal seen:no; playback used:no,advertisement call,,,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC883134,,Marc Anderson,CC BY-NC
883133@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC883133,XC883133,MachineObservation,Wildlife sounds - Frogs,,,Hylarana,glandulosa,,Hylarana glandulosa,species,Animalia,Ranidae,Animalia|ANURA|Ranidae,ICZN,,,102.421,4.3821,WGS84,Malaysia,"Jerantut, Pahang",150 m,Marc Anderson,2014-02-08,19:00,2014-02-08,animal seen:no; playback used:no,advertisement call,,,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC883133,,Marc Anderson,CC BY-NC
883132@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC883132,XC883132,MachineObservation,Wildlife sounds - Frogs,,,Microhyla,fissipes,,Microhyla fissipes,species,Animalia,Microhylidae,Animalia|ANURA|Microhylidae,ICZN,,Ornate Chorus Frog,99.3208,15.608,WGS84,Thailand,"Lan Sak, Uthai Thani",200 m,Marc Anderson,2014-12-09,19:00,2014-12-09,animal seen:no; playback used:no,advertisement call,,,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC883132,,Marc Anderson,CC BY-NC
883129@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC883129,XC883129,MachineObservation,Wildlife sounds - Frogs,,,Microhyla,nepenthicola,,Microhyla nepenthicola,species,Animalia,Microhylidae,Animalia|ANURA|Microhylidae,ICZN,,,110.1901,1.607,WGS84,Malaysia,"Kubah National Park, near Kuching, Sarawak",280 m,Marc Anderson,2011-10-27,16:30,2011-10-27,animal seen:no; playback used:no,advertisement call,,,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC883129,,Marc Anderson,CC BY-NC
883128@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC883128,XC883128,MachineObservation,Wildlife sounds - Frogs,,,Metaphrynella,pollicaris,,Metaphrynella pollicaris,species,Animalia,Microhylidae,Animalia|ANURA|Microhylidae,ICZN,,,101.7252,3.7114,WGS84,Malaysia,"Peninsular Malaysia (near  Fraser's Hill), Pahang",1300 m,Marc Anderson,2012-10-11,16:30,2012-10-11,animal seen:no; playback used:no,advertisement call,,,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC883128,,Marc Anderson,CC BY-NC
883127@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC883127,XC883127,MachineObservation,Wildlife sounds - Frogs,,,Metaphrynella,pollicaris,,Metaphrynella pollicaris,species,Animalia,Microhylidae,Animalia|ANURA|Microhylidae,ICZN,,,101.7252,3.7114,WGS84,Malaysia,"Peninsular Malaysia (near  Fraser's Hill), Pahang",1300 m,Marc Anderson,2012-10-11,11:30,2012-10-11,animal seen:no; playback used:no,advertisement call,,,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC883127,,Marc Anderson,CC BY-NC
883126@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC883126,XC883126,MachineObservation,Wildlife sounds - Frogs,,,Abavorana,luctuosa,,Abavorana luctuosa,species,Animalia,Ranidae,Animalia|ANURA|Ranidae,ICZN,,,110.1901,1.607,WGS84,Malaysia,"Kubah National Park, near Kuching, Sarawak",280 m,Marc Anderson,2014-05-22,16:30,2014-05-22,animal seen:no; playback used:no,advertisement call,,,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC883126,,Marc Anderson,CC BY-NC
883124@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC883124,XC883124,MachineObservation,Wildlife sounds - Frogs,,,Limnonectes,hascheanus,,Limnonectes hascheanus,species,Animalia,Dicroglossidae,Animalia|ANURA|Dicroglossidae,ICZN,,,101.7252,3.7114,WGS84,Malaysia,"Peninsular Malaysia (near  Fraser's Hill), Pahang",1300 m,Marc Anderson,2012-10-11,09:30,2012-10-11,animal seen:no; playback used:no,advertisement call,,,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC883124,,Marc Anderson,CC BY-NC
883123@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC883123,XC883123,MachineObservation,Wildlife sounds - Frogs,,,Limnonectes,hascheanus,,Limnonectes hascheanus,species,Animalia,Dicroglossidae,Animalia|ANURA|Dicroglossidae,ICZN,,,101.7482,3.689,WGS84,Malaysia,"Hulu Selangor District (near  Kuala Kubu Baru), Selangor",850 m,Marc Anderson,2012-10-11,07:00,2012-10-11,animal seen:no; playback used:no,advertisement call,,,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC883123,,Marc Anderson,CC BY-NC
883121@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC883121,XC883121,MachineObservation,Wildlife sounds - Frogs,,,Hylarana,baramica,,Hylarana baramica,species,Animalia,Ranidae,Animalia|ANURA|Ranidae,ICZN,,,114.106,4.2289,WGS84,Malaysia,"Lambir Hills National Park, Sarawak",180 m,Marc Anderson,2015-07-15,17:30,2015-07-15,animal seen:no; playback used:no,advertisement call,,,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC883121,,Marc Anderson,CC BY-NC
883119@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC883119,XC883119,MachineObservation,Wildlife sounds - Frogs,,,Polypedates,leucomystax,,Polypedates leucomystax,species,Animalia,Rhacophoridae,Animalia|ANURA|Rhacophoridae,ICZN,,Common Tree Frog,102.3334,3.01,WGS84,Malaysia,"Pasoh Forest Reserve, Negeri Sembilan",280 m,Marc Anderson,2012-10-12,19:00,2012-10-12,animal seen:no; playback used:no,advertisement call,,,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC883119,,Marc Anderson,CC BY-NC
883117@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC883117,XC883117,MachineObservation,Wildlife sounds - Frogs,,,Microhyla,heymonsi,,Microhyla heymonsi,species,Animalia,Microhylidae,Animalia|ANURA|Microhylidae,ICZN,,Black-sided Narrow-mouth Frog,102.3334,3.01,WGS84,Malaysia,"Pasoh Forest Reserve, Negeri Sembilan",280 m,Marc Anderson,2012-10-12,19:00,2012-10-12,animal seen:no; playback used:no,advertisement call,,,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC883117,,Marc Anderson,CC BY-NC
883115@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC883115,XC883115,MachineObservation,Wildlife sounds - Frogs,,,Metaphrynella,sundana,,Metaphrynella sundana,species,Animalia,Microhylidae,Animalia|ANURA|Microhylidae,ICZN,,Borneo Tree-hole frog,117.8865,4.3979,WGS84,Malaysia,"Tawau Hills Park HQ, Sabah",260 m,Marc Anderson,2019-09-04,19:00,2019-09-04,animal seen:no; playback used:no,advertisement call,,,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC883115,,Marc Anderson,CC BY-NC
883112@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC883112,XC883112,MachineObservation,Wildlife sounds - Frogs,,,Pelophylax,perezi,,Pelophylax perezi,species,Animalia,Ranidae,Animalia|ANURA|Ranidae,ICZN,,Iberian Green Frog,-5.0483,36.6652,WGS84,Spain,"Serranía de Ronda (near  Parauta), Málaga, Andalusia",1100 m,Marc Anderson,2022-05-17,19:00,2022-05-17,animal seen:no; playback used:no,advertisement call,,,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC883112,,Marc Anderson,CC BY-NC
883111@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC883111,XC883111,MachineObservation,Wildlife sounds - Frogs,,,Pelophylax,perezi,,Pelophylax perezi,species,Animalia,Ranidae,Animalia|ANURA|Ranidae,ICZN,,Iberian Green Frog,-5.0483,36.6652,WGS84,Spain,"Serranía de Ronda (near  Parauta), Málaga, Andalusia",1100 m,Marc Anderson,2022-05-17,18:30,2022-05-17,animal seen:no; playback used:no,advertisement call,,,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC883111,,Marc Anderson,CC BY-NC
883110@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC883110,XC883110,MachineObservation,Wildlife sounds - Frogs,,,Pelophylax,perezi,,Pelophylax perezi,species,Animalia,Ranidae,Animalia|ANURA|Ranidae,ICZN,,Iberian Green Frog,-5.0483,36.6652,WGS84,Spain,"Serranía de Ronda (near  Parauta), Málaga, Andalusia",1100 m,Marc Anderson,2022-05-17,22:30,2022-05-17,animal seen:no; playback used:no,advertisement call,,,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC883110,,Marc Anderson,CC BY-NC
883109@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC883109,XC883109,MachineObservation,Wildlife sounds - Frogs,,,Rana,arvalis,,Rana arvalis,species,Animalia,Ranidae,Animalia|ANURA|Ranidae,ICZN,,Moor Frog,14.8718,60.3138,WGS84,Sweden,"Ludvika Municipality, Dalarna County",320 m,Marc Anderson,2022-05-26,22:30,2022-05-26,animal seen:no; playback used:no,advertisement call,,,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC883109,,Marc Anderson,CC BY-NC
883108@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC883108,XC883108,MachineObservation,Wildlife sounds - Frogs,,,Rana,temporaria,,Rana temporaria,species,Animalia,Ranidae,Animalia|ANURA|Ranidae,ICZN,,Common Frog,13.018,62.801,WGS84,Sweden,"Storsjödeltat, Ljungdalen Jämtland",550 m,Marc Anderson,2022-06-02,03:00,2022-06-02,animal seen:no; playback used:no,advertisement call,,,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC883108,,Marc Anderson,CC BY-NC
883092@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC883092,XC883092,HumanObservation,Wildlife sounds - Frogs,"{""recordingDevice"":""Zoom H4nPro"",""microphone"":""internal""}",,Pseudacris,collinsorum,,Pseudacris collinsorum,species,Animalia,Hylidae,Animalia|ANURA|Hylidae,ICZN,,Collinses' Mountain Chorus Frog,-87.3674,34.4061,WGS84,United States,"Ridge Road, Lawrence County, Alabama",320 m,Scott Gravette,2024-02-14,14:00,2024-02-14,Single frog calling from flooded woodland pool.; animal seen:no; playback used:no,advertisement call,male,adult,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC883092,,Scott Gravette,CC BY-NC
883089@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC883089,XC883089,HumanObservation,Wildlife sounds - Frogs,"{""recordingDevice"":""Zoom H4nPro"",""microphone"":""Sennheiser ME 66\/K6""}",,Pseudacris,collinsorum,,Pseudacris collinsorum,species,Animalia,Hylidae,Animalia|ANURA|Hylidae,ICZN,,Collinses' Mountain Chorus Frog,-87.298,34.2813,WGS84,United States,"Walston Ridge Road, Winston County, Alabama",260 m,Scott Gravette,2023-01-03,19:00,2023-01-03,Small congregation of males in a rainwater puddle near a logging road in mixed woodland.; animal seen:no; playback used:no,advertisement call,male,adult,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC883089,,Scott Gravette,CC BY-NC
883088@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC883088,XC883088,HumanObservation,Wildlife sounds - Frogs,"{""recordingDevice"":""Zoom H6"",""microphone"":""Sennheiser ME66""}",,Calyptocephalella,gayi,,Calyptocephalella gayi,species,Animalia,Calyptocephalellidae,Animalia|ANURA|Calyptocephalellidae,ICZN,,,-70.9436,-34.4845,WGS84,Chile,Humedal La Capilla,260 m,Cristian Pinto Fernandez,2022-09-05,18:30,2022-09-05,220905_006 - Rana Chilena.wav; animal seen:no; playback used:no,uncertain,undetermined,adult,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC883088,has background sounds: Milvago chimango|Nothoprocta perdicaria|Agelasticus thilius|Himantopus himantopus|Vanellus chilensis|Troglodytes aedon,Cristian Pinto Fernandez,CC BY-NC
883085@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC883085,XC883085,HumanObservation,Wildlife sounds - Frogs,"{""recordingDevice"":""iphone"",""microphone"":""internal""}",,Pseudacris,feriarum,,Pseudacris feriarum,species,Animalia,Hylidae,Animalia|ANURA|Hylidae,ICZN,,Upland Chorus Frog,-86.8768,34.5504,WGS84,United States,"Priceville, Morgan County, Alabama",170 m,Scott Gravette,2024-02-05,14:00,2024-02-05,Small chorus of males in flooded woodland near slough.; animal seen:no; playback used:no,advertisement call,male,adult,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC883085,,Scott Gravette,CC BY-NC
883084@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC883084,XC883084,HumanObservation,Wildlife sounds - Frogs,"{""recordingDevice"":""iphone"",""microphone"":""internal""}",,Pseudacris,feriarum,,Pseudacris feriarum,species,Animalia,Hylidae,Animalia|ANURA|Hylidae,ICZN,,Upland Chorus Frog,-86.8602,34.5499,WGS84,United States,"Priceville, Morgan County, Alabama",180 m,Scott Gravette,2024-02-05,14:00,2024-02-05,Small chorus of males in flooded woodland near slough.; animal seen:no; playback used:no,advertisement call,male,adult,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC883084,,Scott Gravette,CC BY-NC
883083@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC883083,XC883083,HumanObservation,Wildlife sounds - Frogs,"{""recordingDevice"":""Zoom H5 ..."",""microphone"":""table tennis with mics either side ...""}",,Pelophylax,ridibundus,,Pelophylax ridibundus,species,Animalia,Ranidae,Animalia|ANURA|Ranidae,ICZN,,Marsh Frog,22.7112,53.2052,WGS84,Poland,"Gmina Tykocin (near Kiermusy), Powiat białostocki, Podlaskie",100 m,david m,2014-05-14,04:25,2014-05-14,Marsh frog call soundscape ... from unattended time edited extended recording ... the great reed warbler might swamp everything ...; animal seen:no; playback used:no,advertisement call,undetermined,adult,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC883083,has background sounds: Acrocephalus arundinaceus,david m,CC BY-NC
883082@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC883082,XC883082,HumanObservation,Wildlife sounds - Frogs,"{""recordingDevice"":""Zoom H4nPro"",""microphone"":""Sennheiser ME 66\/K6""}",,Lithobates,sphenocephalus,,Lithobates sphenocephalus,species,Animalia,Ranidae,Animalia|ANURA|Ranidae,ICZN,,Southern Leopard Frog,-87.2689,34.2994,WGS84,United States,"Brushy Lake, Winston County, Alabama",190 m,Scott Gravette,2024-03-03,20:00,2024-03-03,Leopard frogs calling from flooded woodland stream bank.; animal seen:yes; playback used:no,advertisement call,male,adult,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC883082,has background sounds: Pseudacris crucifer,Scott Gravette,CC BY-NC
883079@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC883079,XC883079,HumanObservation,Wildlife sounds - Frogs,"{""recordingDevice"":""Zoom H4nPro"",""microphone"":""Sennheiser ME 66\/K6""}",,Pseudacris,crucifer,,Pseudacris crucifer,species,Animalia,Hylidae,Animalia|ANURA|Hylidae,ICZN,,Spring Peeper,-87.2689,34.2994,WGS84,United States,"Brushy Lake, Winston County, Alabama",190 m,Scott Gravette,2024-03-03,19:30,2024-03-03,Breeding congregation in flooded woodland near stream.; animal seen:yes; playback used:no,advertisement call,male,adult,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC883079,,Scott Gravette,CC BY-NC
883077@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC883077,XC883077,HumanObservation,Wildlife sounds - Frogs,"{""recordingDevice"":""Zoom H4nPro"",""microphone"":""Sennheiser ME 66\/K6""}",,Pseudacris,feriarum,,Pseudacris feriarum,species,Animalia,Hylidae,Animalia|ANURA|Hylidae,ICZN,,Upland Chorus Frog,-87.3877,34.4172,WGS84,United States,"Youngtown, Lawrence County, Alabama",200 m,Scott Gravette,2023-01-30,14:00,2023-01-30,Large chorus of males at breeding site in overgrown field at base of mountain.; animal seen:no; playback used:no,advertisement call,male,adult,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC883077,,Scott Gravette,CC BY-NC
883076@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC883076,XC883076,HumanObservation,Wildlife sounds - Frogs,"{""recordingDevice"":""Zoom H5 ..."",""microphone"":""xlr SASS on ground ...""}",,Rana,temporaria,,Rana temporaria,species,Animalia,Ranidae,Animalia|ANURA|Ranidae,ICZN,,Common Frog,-0.541,54.121,WGS84,United Kingdom,"Ryedale District (near Helperthorpe), North Yorkshire, England",80 m,david m,2024-03-14,04:34,2024-03-14,Common frog and common toad call ... taken from time edited unattended extended recording ...  frogs and toads spawning in local garden pond ...; animal seen:no; playback used:no,advertisement call,undetermined,adult,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC883076,has background sounds: Bufo bufo,david m,CC BY-NC
883075@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC883075,XC883075,HumanObservation,Wildlife sounds - Frogs,"{""recordingDevice"":""Zoom H5 ..."",""microphone"":""xlr SASS on ground ...""}",,Rana,temporaria,,Rana temporaria,species,Animalia,Ranidae,Animalia|ANURA|Ranidae,ICZN,,Common Frog,-0.541,54.121,WGS84,United Kingdom,"Ryedale District (near Helperthorpe), North Yorkshire, England",80 m,david m,2024-03-14,03:55,2024-03-14,Common frog and common toad call ... taken from time edited unattended extended recording ...  frogs and toads spawning in local garden pond ...; animal seen:no; playback used:no,advertisement call,undetermined,adult,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC883075,has background sounds: Bufo bufo,david m,CC BY-NC
883074@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC883074,XC883074,HumanObservation,Wildlife sounds - Frogs,"{""recordingDevice"":""Zoom H4nPro"",""microphone"":""Sennheiser ME 66\/K6""}",,Pseudacris,feriarum,,Pseudacris feriarum,species,Animalia,Hylidae,Animalia|ANURA|Hylidae,ICZN,,Upland Chorus Frog,-86.8768,34.5504,WGS84,United States,"Priceville, Morgan County, Alabama",170 m,Scott Gravette,2023-02-21,18:30,2023-02-21,Small chorus of males in flooded roadside ditch at edge of agricultural field.; animal seen:no; playback used:no,advertisement call,male,adult,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC883074,,Scott Gravette,CC BY-NC
883073@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC883073,XC883073,HumanObservation,Wildlife sounds - Frogs,"{""recordingDevice"":""Zoom H5 ..."",""microphone"":""xlr SASS on ground ...""}",,Rana,temporaria,,Rana temporaria,species,Animalia,Ranidae,Animalia|ANURA|Ranidae,ICZN,,Common Frog,-0.541,54.121,WGS84,United Kingdom,"Ryedale District (near Helperthorpe), North Yorkshire, England",80 m,david m,2024-03-14,03:16,2024-03-14,Common frog and common toad call ... taken from time edited unattended extended recording ...  frogs and toads spawning in local garden pond ...; animal seen:no; playback used:no,advertisement call,undetermined,adult,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC883073,has background sounds: Bufo bufo,david m,CC BY-NC
883072@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC883072,XC883072,HumanObservation,Wildlife sounds - Frogs,"{""recordingDevice"":""Zoom H5 ..."",""microphone"":""xlr SASS on ground ...""}",,Rana,temporaria,,Rana temporaria,species,Animalia,Ranidae,Animalia|ANURA|Ranidae,ICZN,,Common Frog,-0.541,54.121,WGS84,United Kingdom,"Ryedale District (near Helperthorpe), North Yorkshire, England",80 m,david m,2024-03-14,03:09,2024-03-14,Common frog and common toad call ... taken from time edited unattended extended recording ...  frogs and toads spawning in local garden pond ...; animal seen:no; playback used:no,advertisement call,undetermined,adult,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC883072,has background sounds: Bufo bufo,david m,CC BY-NC
883071@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC883071,XC883071,HumanObservation,Wildlife sounds - Frogs,"{""recordingDevice"":""Zoom H5 ..."",""microphone"":""xlr SASS on ground ...""}",,Rana,temporaria,,Rana temporaria,species,Animalia,Ranidae,Animalia|ANURA|Ranidae,ICZN,,Common Frog,-0.541,54.121,WGS84,United Kingdom,"Ryedale District (near Helperthorpe), North Yorkshire, England",80 m,david m,2024-03-14,02:30,2024-03-13,Common frog and common toad call ... taken from time edited unattended extended recording ...  frogs and toads spawning in local garden pond ...; animal seen:no; playback used:no,advertisement call,undetermined,adult,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC883071,has background sounds: Bufo bufo,david m,CC BY-NC
883070@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC883070,XC883070,HumanObservation,Wildlife sounds - Frogs,"{""recordingDevice"":""Zoom H4nPro"",""microphone"":""Sennheiser ME 66\/K6""}",,Pseudacris,collinsorum,,Pseudacris collinsorum,species,Animalia,Hylidae,Animalia|ANURA|Hylidae,ICZN,,Collinses' Mountain Chorus Frog,-87.298,34.2813,WGS84,United States,"Walston Ridge Road, Winston County, Alabama",260 m,Scott Gravette,2023-01-03,20:00,2023-01-03,Small congregation of males at small rainwater puddle near logging road in mixed woodland.; animal seen:no; playback used:no,advertisement call,male,adult,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC883070,,Scott Gravette,CC BY-NC
883069@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC883069,XC883069,HumanObservation,Wildlife sounds - Frogs,"{""recordingDevice"":""Zoom H5 ..."",""microphone"":""xlr SASS on ground ...""}",,Rana,temporaria,,Rana temporaria,species,Animalia,Ranidae,Animalia|ANURA|Ranidae,ICZN,,Common Frog,-0.541,54.121,WGS84,United Kingdom,"Ryedale District (near Helperthorpe), North Yorkshire, England",80 m,david m,2024-03-13,01:51,2024-03-13,Common frog and common toad call ... taken from time edited unattended extended recording ...  frogs and toads spawning in local garden pond ...; animal seen:no; playback used:no,advertisement call,undetermined,adult,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC883069,has background sounds: Bufo bufo,david m,CC BY-NC
883068@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC883068,XC883068,HumanObservation,Wildlife sounds - Frogs,"{""recordingDevice"":""Zoom H5 ..."",""microphone"":""xlr SASS on ground ...""}",,Rana,temporaria,,Rana temporaria,species,Animalia,Ranidae,Animalia|ANURA|Ranidae,ICZN,,Common Frog,-0.541,54.121,WGS84,United Kingdom,"Ryedale District (near Helperthorpe), North Yorkshire, England",80 m,david m,2024-03-14,01:12,2024-03-13,Common frog and common toad call ... taken from time edited unattended extended recording ...  frogs and toads spawning inn local garden pond ...; animal seen:no; playback used:no,advertisement call,undetermined,adult,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC883068,has background sounds: Bufo bufo,david m,CC BY-NC
883066@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC883066,XC883066,HumanObservation,Wildlife sounds - Frogs,"{""recordingDevice"":""Zoom H4nPro"",""microphone"":""Sennheiser ME 66\/K6""}",,Pseudacris,collinsorum,,Pseudacris collinsorum,species,Animalia,Hylidae,Animalia|ANURA|Hylidae,ICZN,,Collinses' Mountain Chorus Frog,-87.298,34.2813,WGS84,United States,"Walston Ridge Road, Winston County, Alabama",260 m,Scott Gravette,2023-01-03,19:30,2023-01-03,Single male frog calling from small puddle near logging road in mixed woodland.; animal seen:no; playback used:no,advertisement call,male,adult,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC883066,,Scott Gravette,CC BY-NC
883065@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC883065,XC883065,HumanObservation,Wildlife sounds - Frogs,"{""recordingDevice"":""Zoom H4nPro"",""microphone"":""Sennheiser ME 66\/K6""}",,Pseudacris,collinsorum,,Pseudacris collinsorum,species,Animalia,Hylidae,Animalia|ANURA|Hylidae,ICZN,,Collinses' Mountain Chorus Frog,-87.2625,34.2839,WGS84,United States,"FS 258, Bankhead National Forest, Winston County, Alabama",260 m,Scott Gravette,2023-02-08,10:30,2023-02-08,Small breeding congregation at vernal pool in open pine woodland.; animal seen:no; playback used:no,advertisement call,male,adult,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC883065,,Scott Gravette,CC BY-NC
883064@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC883064,XC883064,HumanObservation,Wildlife sounds - Frogs,"{""recordingDevice"":""Zoom H4nPro"",""microphone"":""Sennheiser ME 66\/K6""}",,Pseudacris,collinsorum,,Pseudacris collinsorum,species,Animalia,Hylidae,Animalia|ANURA|Hylidae,ICZN,,Collinses' Mountain Chorus Frog,-87.2625,34.2839,WGS84,United States,"FS 258, Bankhead National Forest, Winston County, Alabama",260 m,Scott Gravette,2023-02-08,10:00,2023-02-08,Small breeding congregation at vernal pool in open pine woodland.; animal seen:no; playback used:no,advertisement call,male,adult,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC883064,,Scott Gravette,CC BY-NC
